area,month,day,year,vessel,trip,cell,site,species,length_mm,length_cm,tag,retained,region,name
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,430,43,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,LCD,920,92,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,220,22,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,VER,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,CNY,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD08,REF,BLA,220,22,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,380,38,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,440,44,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,390,39,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,540,54,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,410,41,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,450,45,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,DEA,280,28,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,DEA,280,28,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,400,40,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,250,25,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,190,19,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,410,41,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,330,33,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,540,54,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,260,26,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,DEA,350,35,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,LCD,680,68,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,380,38,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,300,30,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,490,49,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,270,27,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,440,44,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,LCD,780,78,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,200,20,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,380,38,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,250,25,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,310,31,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,330,33,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,450,45,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,330,33,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,310,31,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,210,21,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,DEA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,330,33,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLU,210,21,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,YTL,310,31,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,330,33,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,YTL,250,25,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD10,REF,DEA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,440,44,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,470,47,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,420,42,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,440,44,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,H5869,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,370,37,H5870,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,410,41,H5873,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,320,32,H5874,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,370,37,H5875,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,H5876,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,0,,H5877,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,H5878,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,H5880,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,410,41,H5882,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,420,42,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,350,35,H5883,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,320,32,H5885,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,H5886,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,320,32,H5887,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,300,30,H5888,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,440,44,H5890,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,410,41,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,440,44,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,,Yes,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,410,41,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,400,40,H5892,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,380,38,H5893,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,420,42,H5894,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,380,38,H5895,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,450,45,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,430,43,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,390,39,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,350,35,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,350,35,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,430,43,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,260,26,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,360,36,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,310,31,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,H5899,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,300,30,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,230,23,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,250,25,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,320,32,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,220,22,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,270,27,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,340,34,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,290,29,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,280,28,,No,North,Trinidad
TD,July,26,2018,Toni Rae II,TDT02_18,TD11,REF,BLA,220,22,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,130,13,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,430,43,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CPR,440,44,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,380,38,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CNY,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,350,35,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,380,38,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CNY,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,450,45,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,360,36,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,LCD,540,54,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,270,27,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,230,23,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CNY,140,14,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,280,28,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CPR,370,37,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,270,27,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BWN,260,26,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,CNY,430,43,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,290,29,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,430,43,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,310,31,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,0,,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,360,36,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,310,31,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,290,29,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,0,,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD01,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,390,39,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLU,240,24,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,330,33,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,280,28,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,280,28,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,270,27,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,460,46,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLU,240,24,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,490,49,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,360,36,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,460,46,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,290,29,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,380,38,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,380,38,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,330,33,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,410,41,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,YTL,280,28,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,YTL,280,28,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,310,31,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,470,47,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,CPR,440,44,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,440,44,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,440,44,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,DEA,270,27,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,280,28,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,290,29,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,CNY,330,33,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,CNY,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,410,41,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,420,42,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,280,28,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,290,29,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,350,35,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,320,32,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,300,30,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,DEA,310,31,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,310,31,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD02,REF,BLA,410,41,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,380,38,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,360,36,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,340,34,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,480,48,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,450,45,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,400,40,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,450,45,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,YTL,270,27,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,330,33,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,300,30,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLU,210,21,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,260,26,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,360,36,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,DEA,240,24,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLU,260,26,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLU,340,34,,Yes,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD04,REF,BLA,330,33,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD05,REF,CNY,340,34,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD05,REF,BLA,460,46,,No,North,Trinidad
TD,July,27,2018,Toni Rae II,TDT03_18,TD05,REF,BLA,410,41,,No,North,Trinidad
