area,month,day,year,vessel,trip,cell,site,species,length_mm,length_cm,tag,retained,region,name
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,370,37,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,380,38,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,380,38,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,400,40,43197,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,230,23,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,350,35,43198,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,YTL,370,37,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,500,50,43199,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,410,41,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,YTL,390,39,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,500,50,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,220,22,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,480,48,43203,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,490,49,43202,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,YTL,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,YTL,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,YTL,330,33,43196,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,440,44,43201,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,440,44,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,200,20,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,430,43,43204,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,180,18,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,250,25,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,390,39,43205,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,380,38,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,380,38,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,250,25,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,250,25,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,400,40,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,370,37,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,210,21,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,370,37,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,240,24,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,400,40,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,370,37,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,360,36,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CNY,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,230,23,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,370,37,43206,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,190,19,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,180,18,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CNY,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,490,49,43207,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,480,48,43208,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CNY,270,27,43209,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,220,22,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,230,23,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,200,20,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,410,41,43210,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,340,34,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,290,29,43211,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,CPR,400,40,43212,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLA,320,32,43213,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,VER,480,48,43249,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PL10,MPA,OLV,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CPR,370,37,43248,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CPR,210,21,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CPR,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,GPR,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CPR,380,38,43200,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CHN,330,33,43247,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,390,39,43246,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,350,35,43245,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,CPR,370,37,43244,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,390,39,43243,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,340,34,43242,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,400,40,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,270,27,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,400,40,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,280,28,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,320,32,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,OLV,390,39,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,9,2021,Kahuna,PLT01_21,PLMM,MPA,BLU,260,26,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,KLP,300,30,43326,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,420,42,43291,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,420,42,43327,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,340,34,43328,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,310,31,43329,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,350,35,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,360,36,43330,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,280,28,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,390,39,43331,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,360,36,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,350,35,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,390,39,43332,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,DEA,360,36,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,380,38,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,370,37,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,280,28,43333,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,320,32,43334,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,400,40,43335,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,360,36,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,290,29,43336,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,320,32,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,290,29,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,320,32,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,290,29,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,210,21,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,310,31,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,290,29,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,290,29,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,440,44,43349,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,240,24,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,240,24,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,340,34,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,330,33,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,310,31,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,300,30,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,OLV,340,34,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,BLU,300,30,,No,Central,Point Lobos
PL,August,10,2021,Kahuna,PLT02_21,PL09,MPA,GPR,260,26,,No,Central,Point Lobos
